b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
0.549	0.047	0.597	0.475	0.189	0.307	0.129	0.002
