b12	b3	r12	rh	bs1	bs2	bl1	bl2
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.484	0.069	0.691	0.732	0.085	0.361	0.001	0.241
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.47	0.041	0.828	0.869	0.109	0.655	0.005	0.025
0.452	0.05	0.759	0.897	0.109	0.63	0.013	0.16
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.427	0.049	0.802	0.939	0.169	0.442	0.034	0.143
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.481	0.063	0.714	0.652	0.082	0.475	0.01	0.632
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.427	0.048	0.822	0.675	0.138	0.481	0.043	0.365
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.466	0.053	0.813	0.608	0.073	0.836	0.002	0.132
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.508	0.055	0.687	0.725	0.059	0.634	0.003	0.333
0.531	0.048	0.501	0.505	0.101	0.417	0.023	0.187
0.531	0.048	0.501	0.505	0.101	0.417	0.023	0.187
0.521	0.044	0.51	0.644	0.091	0.634	0.027	0.195
0.521	0.044	0.51	0.644	0.091	0.634	0.027	0.195
0.521	0.044	0.51	0.644	0.091	0.634	0.027	0.195
0.537	0.048	0.489	0.567	0.07	0.596	0.015	0.074
0.487	0.051	0.603	0.82	0.096	0.559	0.018	0.049
0.487	0.051	0.603	0.82	0.096	0.559	0.018	0.049
0.487	0.051	0.603	0.82	0.096	0.559	0.018	0.049
0.487	0.051	0.603	0.82	0.096	0.559	0.018	0.049
0.487	0.051	0.603	0.82	0.096	0.559	0.018	0.049
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.494	0.058	0.649	0.835	0.097	0.462	0.01	0.155
0.433	0.04	0.841	0.27	0.154	0.611	0.058	0.117
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.415	0.043	0.832	0.538	0.187	0.451	0.063	0.22
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.461	0.054	0.802	0.897	0.113	0.498	0.01	0.323
0.428	0.049	0.818	0.776	0.193	0.286	0.036	0.14
0.428	0.045	0.792	0.734	0.224	0.304	0.035	0.183
0.428	0.045	0.792	0.734	0.224	0.304	0.035	0.183
0.428	0.045	0.792	0.734	0.224	0.304	0.035	0.183
0.428	0.045	0.792	0.734	0.224	0.304	0.035	0.183
0.447	0.044	0.709	0.658	0.217	0.3	0.046	0.239
0.447	0.044	0.709	0.658	0.217	0.3	0.046	0.239
0.447	0.044	0.709	0.658	0.217	0.3	0.046	0.239
0.433	0.048	0.826	0.308	0.2	0.241	0.063	0.068
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
0.465	0.049	0.818	0.038	0.125	0.434	0.057	0.042
